Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Senegal,SEN,46.296,46.74,47.192,47.653,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Serbia,SRB,55.81,55.942,56.092,56.26,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Seychelles,SYC,55.831,56.261,56.691,57.119,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sierra Leone,SLE,41.228,41.636,42.055,42.484,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Singapore,SGP,100,100,100,100,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sint Maarten (Dutch part),SXM,100,100,100,100,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Slovak Republic,SVK,53.806,53.751,53.726,53.729,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Slovenia,SVN,54.02,54.273,54.541,54.822,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Solomon Islands,SLB,22.823,23.286,23.749,24.21,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Somalia,SOM,43.816,44.391,44.971,45.554,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,65.341,65.85,66.355,66.856,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Sudan,SSD,19.092,19.346,19.615,19.899,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Spain,ESP,79.84,80.08,80.321,80.565,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sri Lanka,LKA,18.311,18.384,18.476,18.585,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Kitts and Nevis,KNA,30.79,30.773,30.776,30.799,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Lucia,LCA,18.558,18.612,18.678,18.754,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Martin (French part),MAF,..,..,..,..,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Vincent and the Grenadines,VCT,51.373,51.784,52.198,52.614,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sudan,SDN,34.121,34.37,34.642,34.936,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Suriname,SUR,66.04,66.041,66.06,66.095,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sweden,SWE,86.852,87.146,87.431,87.708,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Switzerland,CHE,73.739,73.761,73.797,73.849,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Syrian Arab Republic,SYR,52.835,53.5,54.162,54.821,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tajikistan,TJK,26.851,26.982,27.134,27.309,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tanzania,TZA,32.333,33.053,33.776,34.5,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Thailand,THA,48.448,49.2,49.949,50.692,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Timor-Leste,TLS,29.85,30.212,30.578,30.947,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Togo,TGO,40.628,41.162,41.702,42.248,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tonga,TON,23.222,23.169,23.131,23.107,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Trinidad and Tobago,TTO,53.25,53.205,53.184,53.187,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tunisia,TUN,68.346,68.642,68.945,69.254,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turkey,TUR,74.134,74.644,75.143,75.63,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turkmenistan,TKM,50.728,51.153,51.593,52.048,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turks and Caicos Islands,TCA,92.517,92.817,93.098,93.36,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tuvalu,TUV,60.645,61.53,62.387,63.215,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uganda,UGA,22.624,23.196,23.774,24.361,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ukraine,UKR,69.154,69.246,69.352,69.473,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Arab Emirates,ARE,85.965,86.248,86.522,86.789,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Kingdom,GBR,82.886,83.143,83.398,83.652,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,81.862,82.058,82.256,82.459,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uruguay,URY,95.144,95.24,95.334,95.426,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uzbekistan,UZB,50.65,50.55,50.478,50.433,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Vanuatu,VUT,25.062,25.163,25.274,25.394,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Venezuela, RB",VEN,88.165,88.183,88.208,88.24,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Vietnam,VNM,34.51,35.213,35.919,36.628,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Virgin Islands (U.S.),VIR,95.48,95.603,95.721,95.832,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,West Bank and Gaza,PSE,75.628,75.894,76.164,76.44,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Yemen, Rep.",YEM,35.394,36.016,36.642,37.273,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Zambia,ZMB,42.438,42.976,43.521,44.072,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Zimbabwe,ZWE,32.296,32.237,32.209,32.21,..
"Population, total",SP.POP.TOTL,Afghanistan,AFG,35383128,36296400,37172386,38041754,..
"Population, total",SP.POP.TOTL,Albania,ALB,2876101,2873457,2866376,2854191,..
"Population, total",SP.POP.TOTL,Algeria,DZA,40551404,41389198,42228429,43053054,..
"Population, total",SP.POP.TOTL,American Samoa,ASM,55741,55620,55465,55312,..
"Population, total",SP.POP.TOTL,Andorra,AND,77297,77001,77006,77142,..
"Population, total",SP.POP.TOTL,Angola,AGO,28842484,29816748,30809762,31825295,..
"Population, total",SP.POP.TOTL,Antigua and Barbuda,ATG,94527,95426,96286,97118,..
"Population, total",SP.POP.TOTL,Argentina,ARG,43590368,44044811,44494502,44938712,..
"Population, total",SP.POP.TOTL,Armenia,ARM,2936146,2944809,2951776,2957731,..
"Population, total",SP.POP.TOTL,Aruba,ABW,104872,105366,105845,106314,..
"Population, total",SP.POP.TOTL,Australia,AUS,24190907,24601860,24982688,25364307,..
"Population, total",SP.POP.TOTL,Austria,AUT,8736668,8797566,8840521,8877067,..
"Population, total",SP.POP.TOTL,Azerbaijan,AZE,9757812,9854033,9939771,10023318,..
"Population, total",SP.POP.TOTL,"Bahamas, The",BHS,377931,381761,385640,389482,..
"Population, total",SP.POP.TOTL,Bahrain,BHR,1425791,1494074,1569439,1641172,..
"Population, total",SP.POP.TOTL,Bangladesh,BGD,157970840,159670593,161356039,163046161,..
"Population, total",SP.POP.TOTL,Barbados,BRB,285796,286233,286641,287025,..
"Population, total",SP.POP.TOTL,Belarus,BLR,9501534,9498264,9483499,9466856,..
"Population, total",SP.POP.TOTL,Belgium,BEL,11331422,11375158,11427054,11484055,..
"Population, total",SP.POP.TOTL,Belize,BLZ,368400,375769,383071,390353,..
"Population, total",SP.POP.TOTL,Benin,BEN,10872067,11175204,11485048,11801151,..
"Population, total",SP.POP.TOTL,Bermuda,BMU,64554,63873,63920,63918,..
"Population, total",SP.POP.TOTL,Bhutan,BTN,736709,745568,754394,763092,..
"Population, total",SP.POP.TOTL,Bolivia,BOL,11031813,11192854,11353142,11513100,..
"Population, total",SP.POP.TOTL,Bosnia and Herzegovina,BIH,3386267,3351527,3323929,3301000,..
"Population, total",SP.POP.TOTL,Botswana,BWA,2159944,2205128,2254126,2303697,..
"Population, total",SP.POP.TOTL,Brazil,BRA,206163058,207833831,209469333,211049527,..
"Population, total",SP.POP.TOTL,British Virgin Islands,VGB,29355,29577,29802,30030,..
"Population, total",SP.POP.TOTL,Brunei Darussalam,BRN,419800,424473,428962,433285,..
"Population, total",SP.POP.TOTL,Bulgaria,BGR,7127822,7075947,7025037,6975761,..
"Population, total",SP.POP.TOTL,Burkina Faso,BFA,18646378,19193284,19751535,20321378,..
"Population, total",SP.POP.TOTL,Burundi,BDI,10487998,10827024,11175378,11530580,..
"Population, total",SP.POP.TOTL,Cabo Verde,CPV,531146,537497,543767,549935,..
"Population, total",SP.POP.TOTL,Cambodia,KHM,15766293,16009414,16249798,16486542,..
"Population, total",SP.POP.TOTL,Cameroon,CMR,23926539,24566045,25216237,25876380,..
"Population, total",SP.POP.TOTL,Canada,CAN,36109487,36543321,37057765,37589262,..
"Population, total",SP.POP.TOTL,Cayman Islands,CYM,62569,63382,64174,64948,..
"Population, total",SP.POP.TOTL,Central African Republic,CAF,4537687,4596028,4666377,4745185,..
"Population, total",SP.POP.TOTL,Chad,TCD,14561666,15016773,15477751,15946876,..
"Population, total",SP.POP.TOTL,Channel Islands,CHI,166923,168665,170499,172259,..
"Population, total",SP.POP.TOTL,Chile,CHL,18209068,18470439,18729160,18952038,..
"Population, total",SP.POP.TOTL,China,CHN,1378665000,1386395000,1392730000,1397715000,..
"Population, total",SP.POP.TOTL,Colombia,COL,48171392,48901066,49648685,50339443,..
"Population, total",SP.POP.TOTL,Comoros,COM,795592,813892,832322,850886,..
"Population, total",SP.POP.TOTL,"Congo, Dem. Rep.",COD,78789127,81398764,84068091,86790567,..
"Population, total",SP.POP.TOTL,"Congo, Rep.",COG,4980999,5110702,5244363,5380508,..
"Population, total",SP.POP.TOTL,Costa Rica,CRI,4899345,4949954,4999441,5047561,..
"Population, total",SP.POP.TOTL,Cote d'Ivoire,CIV,23822714,24437469,25069229,25716544,..
"Population, total",SP.POP.TOTL,Croatia,HRV,4174349,4124531,4087843,4067500,..
"Population, total",SP.POP.TOTL,Cuba,CUB,11335109,11339259,11338138,11333483,..
"Population, total",SP.POP.TOTL,Curacao,CUW,159664,160175,159800,157538,..
"Population, total",SP.POP.TOTL,Cyprus,CYP,1170187,1179680,1189265,1198575,..
"Population, total",SP.POP.TOTL,Czech Republic,CZE,10566332,10594438,10629928,10669709,..
"Population, total",SP.POP.TOTL,Denmark,DNK,5728010,5764980,5793636,5818553,..
"Population, total",SP.POP.TOTL,Djibouti,DJI,929112,944097,958920,973560,..
"Population, total",SP.POP.TOTL,Dominica,DMA,71307,71458,71625,71808,..
"Population, total",SP.POP.TOTL,Dominican Republic,DOM,10397743,10513131,10627165,10738958,..
"Population, total",SP.POP.TOTL,Ecuador,ECU,16491115,16785361,17084357,17373662,..
"Population, total",SP.POP.TOTL,"Egypt, Arab Rep.",EGY,94447072,96442593,98423595,100388073,..
"Population, total",SP.POP.TOTL,El Salvador,SLV,6356143,6388122,6420744,6453553,..
"Population, total",SP.POP.TOTL,Equatorial Guinea,GNQ,1215179,1262001,1308974,1355986,..
"Population, total",SP.POP.TOTL,Eritrea,ERI,..,..,..,..,..
"Population, total",SP.POP.TOTL,Estonia,EST,1315790,1317384,1321977,1326590,..
"Population, total",SP.POP.TOTL,Eswatini,SWZ,1113984,1124753,1136191,1148130,..
"Population, total",SP.POP.TOTL,Ethiopia,ETH,103603501,106400024,109224559,112078730,..
"Population, total",SP.POP.TOTL,Faroe Islands,FRO,48173,48331,48497,48678,..
"Population, total",SP.POP.TOTL,Fiji,FJI,872399,877459,883483,889953,..
"Population, total",SP.POP.TOTL,Finland,FIN,5495303,5508214,5515525,5520314,..
"Population, total",SP.POP.TOTL,France,FRA,66724104,66864379,66965912,67059887,..
"Population, total",SP.POP.TOTL,French Polynesia,PYF,274575,276103,277679,279287,..
"Population, total",SP.POP.TOTL,Gabon,GAB,2007873,2064823,2119275,2172579,..
"Population, total",SP.POP.TOTL,"Gambia, The",GMB,2149139,2213894,2280102,2347706,..
"Population, total",SP.POP.TOTL,Georgia,GEO,3727505,3728004,3726549,3720382,..
"Population, total",SP.POP.TOTL,Germany,DEU,82348669,82657002,82905782,83132799,..
"Population, total",SP.POP.TOTL,Ghana,GHA,28481946,29121471,29767108,30417856,..
"Population, total",SP.POP.TOTL,Gibraltar,GIB,33737,33728,33718,33701,..
"Population, total",SP.POP.TOTL,Greece,GRC,10775971,10754679,10732882,10716322,..
"Population, total",SP.POP.TOTL,Greenland,GRL,56186,56172,56023,56225,..
"Population, total",SP.POP.TOTL,Grenada,GRD,110261,110874,111454,112003,..
"Population, total",SP.POP.TOTL,Guam,GUM,162951,164281,165768,167294,..
"Population, total",SP.POP.TOTL,Guatemala,GTM,15827690,16087418,16346950,16604026,..
"Population, total",SP.POP.TOTL,Guinea,GIN,11738441,12067539,12414318,12771246,..
"Population, total",SP.POP.TOTL,Guinea-Bissau,GNB,1782437,1828146,1874309,1920922,..
"Population, total",SP.POP.TOTL,Guyana,GUY,771366,775221,779004,782766,..
"Population, total",SP.POP.TOTL,Haiti,HTI,10839970,10982366,11123176,11263077,..
"Population, total",SP.POP.TOTL,Honduras,HND,9270795,9429013,9587522,9746117,..
"Population, total",SP.POP.TOTL,"Hong Kong SAR, China",HKG,7336600,7391700,7451000,7507400,..
"Population, total",SP.POP.TOTL,Hungary,HUN,9814023,9787966,9775564,9769949,..
"Population, total",SP.POP.TOTL,Iceland,ISL,335439,343400,352721,361313,..
"Population, total",SP.POP.TOTL,India,IND,1324509589,1338658835,1352617328,1366417754,..
"Population, total",SP.POP.TOTL,Indonesia,IDN,261554226,264645886,267663435,270625568,..
"Population, total",SP.POP.TOTL,"Iran, Islamic Rep.",IRN,79564016,80673951,81800269,82913906,..
"Population, total",SP.POP.TOTL,Iraq,IRQ,36610632,37552781,38433600,39309783,..
"Population, total",SP.POP.TOTL,Ireland,IRL,4755335,4807388,4867316,4941444,..
"Population, total",SP.POP.TOTL,Isle of Man,IMN,83287,83598,84077,84584,..
"Population, total",SP.POP.TOTL,Israel,ISR,8546000,8713300,8882800,9053300,..
"Population, total",SP.POP.TOTL,Italy,ITA,60627498,60536709,60421760,60297396,..
"Population, total",SP.POP.TOTL,Jamaica,JAM,2906238,2920853,2934855,2948279,..
"Population, total",SP.POP.TOTL,Japan,JPN,126994511,126785797,126529100,126264931,..
"Population, total",SP.POP.TOTL,Jordan,JOR,9551467,9779173,9956011,10101694,..
"Population, total",SP.POP.TOTL,Kazakhstan,KAZ,17794055,18037776,18276498.5,18513930,..
"Population, total",SP.POP.TOTL,Kenya,KEN,49051686,50221473,51393010,52573973,..
"Population, total",SP.POP.TOTL,Kiribati,KIR,112524,114158,115847,117606,..
"Population, total",SP.POP.TOTL,"Korea, Dem. People’s Rep.",PRK,25307744,25429985,25549819,25666161,..
"Population, total",SP.POP.TOTL,"Korea, Rep.",KOR,51217803,51361911,51606633,51709098,..
"Population, total",SP.POP.TOTL,Kosovo,XKX,1777557,1791003,1797085,1794248,..
"Population, total",SP.POP.TOTL,Kuwait,KWT,3956875,4056099,4137312,4207083,..
"Population, total",SP.POP.TOTL,Kyrgyz Republic,KGZ,6079500,6198200,6322800,6456900,..
"Population, total",SP.POP.TOTL,Lao PDR,LAO,6845846,6953035,7061507,7169455,..
"Population, total",SP.POP.TOTL,Latvia,LVA,1959537,1942248,1927174,1912789,..
"Population, total",SP.POP.TOTL,Lebanon,LBN,6711121,6811873,6848925,6855713,..
"Population, total",SP.POP.TOTL,Lesotho,LSO,2075001,2091412,2108132,2125268,..
"Population, total",SP.POP.TOTL,Liberia,LBR,4586788,4702228,4818977,4937374,..
"Population, total",SP.POP.TOTL,Libya,LBY,6492164,6580724,6678567,6777452,..
"Population, total",SP.POP.TOTL,Liechtenstein,LIE,37658,37800,37910,38019,..
"Population, total",SP.POP.TOTL,Lithuania,LTU,2868231,2828403,2801543,2786844,..
"Population, total",SP.POP.TOTL,Luxembourg,LUX,582014,596336,607950,619896,..
"Population, total",SP.POP.TOTL,"Macao SAR, China",MAC,612836,622585,631636,640445,..
"Population, total",SP.POP.TOTL,Madagascar,MDG,24894380,25570540,26262368,26969307,..
"Population, total",SP.POP.TOTL,Malawi,MWI,17205289,17670260,18143315,18628747,..
"Population, total",SP.POP.TOTL,Malaysia,MYS,30684804,31105028,31528585,31949777,..
"Population, total",SP.POP.TOTL,Maldives,MDV,475513,496402,515696,530953,..
"Population, total",SP.POP.TOTL,Mali,MLI,17965429,18512394,19077690,19658031,..
"Population, total",SP.POP.TOTL,Malta,MLT,455356,467999,484630,502653,..
"Population, total",SP.POP.TOTL,Marshall Islands,MHL,57735,58058,58413,58791,..
"Population, total",SP.POP.TOTL,Mauritania,MRT,4163534,4282574,4403319,4525696,..
"Population, total",SP.POP.TOTL,Mauritius,MUS,1263473,1264613,1265303,1265711,..
"Population, total",SP.POP.TOTL,Mexico,MEX,123333376,124777324,126190788,127575529,..
"Population, total",SP.POP.TOTL,"Micronesia, Fed. Sts.",FSM,110215,111459,112640,113815,..
"Population, total",SP.POP.TOTL,Moldova,MDA,2802170,2755158,2706049,2657637,..
"Population, total",SP.POP.TOTL,Monaco,MCO,38070,38392,38682,38964,..
"Population, total",SP.POP.TOTL,Mongolia,MNG,3056359,3113779,3170208,3225167,..
"Population, total",SP.POP.TOTL,Montenegro,MNE,622303,622373,622227,622137,..
"Population, total",SP.POP.TOTL,Morocco,MAR,35126296,35581294,36029138,36471769,..
"Population, total",SP.POP.TOTL,Mozambique,MOZ,27829942,28649007,29495962,30366036,..
"Population, total",SP.POP.TOTL,Myanmar,MMR,53045226,53382581,53708395,54045420,..
"Population, total",SP.POP.TOTL,Namibia,NAM,2358041,2402603,2448255,2494530,..
"Population, total",SP.POP.TOTL,Nauru,NRU,13049,12876,12704,12581,..
"Population, total",SP.POP.TOTL,Nepal,NPL,27261131,27627124,28087871,28608710,..
"Population, total",SP.POP.TOTL,Netherlands,NLD,17030314,17131296,17231624,17332850,..
"Population, total",SP.POP.TOTL,New Caledonia,NCL,276550,280350,284060,287800,..
"Population, total",SP.POP.TOTL,New Zealand,NZL,4693200,4793900,4841000,4917000,..
"Population, total",SP.POP.TOTL,Nicaragua,NIC,6303974,6384855,6465513,6545502,..
"Population, total",SP.POP.TOTL,Niger,NER,20788838,21602472,22442948,23310715,..
"Population, total",SP.POP.TOTL,Nigeria,NGA,185960289,190873311,195874740,200963599,..
"Population, total",SP.POP.TOTL,North Macedonia,MKD,2080745,2081996,2082958,2083459,..
"Population, total",SP.POP.TOTL,Northern Mariana Islands,MNP,56188,56562,56882,57216,..
"Population, total",SP.POP.TOTL,Norway,NOR,5234519,5276968,5311916,5347896,..
"Population, total",SP.POP.TOTL,Oman,OMN,4479219,4665935,4829483,4974986,..
"Population, total",SP.POP.TOTL,Pakistan,PAK,203627284,207896686,212215030,216565318,..
"Population, total",SP.POP.TOTL,Palau,PLW,17725,17808,17907,18008,..
"Population, total",SP.POP.TOTL,Panama,PAN,4037078,4106771,4176873,4246439,..
"Population, total",SP.POP.TOTL,Papua New Guinea,PNG,8271760,8438029,8606316,8776109,..
"Population, total",SP.POP.TOTL,Paraguay,PRY,6777872,6867062,6956071,7044636,..
"Population, total",SP.POP.TOTL,Peru,PER,30926032,31444297,31989256,32510453,..
"Population, total",SP.POP.TOTL,Philippines,PHL,103663927,105173264,106651922,108116615,..
"Population, total",SP.POP.TOTL,Poland,POL,37970087,37974826,37974750,37970874,..
"Population, total",SP.POP.TOTL,Portugal,PRT,10325452,10300300,10283822,10269417,..
"Population, total",SP.POP.TOTL,Puerto Rico,PRI,3406672,3325286,3193354,3193694,..
"Population, total",SP.POP.TOTL,Qatar,QAT,2654374,2724724,2781677,2832067,..
"Population, total",SP.POP.TOTL,Romania,ROU,19702267,19587290,19472545,19356544,..
"Population, total",SP.POP.TOTL,Russian Federation,RUS,144342396,144496740,144477860,144373535,..
"Population, total",SP.POP.TOTL,Rwanda,RWA,11668818,11980937,12301939,12626950,..
"Population, total",SP.POP.TOTL,Samoa,WSM,194535,195352,196130,197097,..
"Population, total",SP.POP.TOTL,San Marino,SMR,33504,33671,33785,33860,..
"Population, total",SP.POP.TOTL,Sao Tome and Principe,STP,203227,207089,211028,215056,..
"Population, total",SP.POP.TOTL,Saudi Arabia,SAU,32442572,33099147,33699947,34268528,..
"Population, total",SP.POP.TOTL,Senegal,SEN,14993528,15419381,15854360,16296364,..
"Population, total",SP.POP.TOTL,Serbia,SRB,7058322,7020858,6982604,6944975,..
"Population, total",SP.POP.TOTL,Seychelles,SYC,94677,95843,96762,97625,..
"Population, total",SP.POP.TOTL,Sierra Leone,SLE,7328838,7488431,7650154,7813215,..
"Population, total",SP.POP.TOTL,Singapore,SGP,5607283,5612253,5638676,5703569,..
"Population, total",SP.POP.TOTL,Sint Maarten (Dutch part),SXM,39969,40574,40654,40733,..
"Population, total",SP.POP.TOTL,Slovak Republic,SVK,5430798,5439232,5446771,5454073,..
"Population, total",SP.POP.TOTL,Slovenia,SVN,2065042,2066388,2073894,2087946,..
"Population, total",SP.POP.TOTL,Solomon Islands,SLB,619437,636038,652858,669823,..
"Population, total",SP.POP.TOTL,Somalia,SOM,14185613,14589119,15008154,15442905,..
"Population, total",SP.POP.TOTL,South Africa,ZAF,56203654,57000451,57779622,58558270,..
"Population, total",SP.POP.TOTL,South Sudan,SSD,10832512,10910759,10975920,11062113,..
"Population, total",SP.POP.TOTL,Spain,ESP,46484062,46593236,46797754,47076781,..
"Population, total",SP.POP.TOTL,Sri Lanka,LKA,21203000,21444000,21670000,21803000,..
"Population, total",SP.POP.TOTL,St. Kitts and Nevis,KNA,51625,52045,52441,52823,..
"Population, total",SP.POP.TOTL,St. Lucia,LCA,180024,180955,181889,182790,..
"Population, total",SP.POP.TOTL,St. Martin (French part),MAF,36065,36560,37264,38002,..
"Population, total",SP.POP.TOTL,St. Vincent and the Grenadines,VCT,109459,109827,110210,110589,..
"Population, total",SP.POP.TOTL,Sudan,SDN,39847440,40813396,41801533,42813238,..
"Population, total",SP.POP.TOTL,Suriname,SUR,564888,570496,575991,581372,..
"Population, total",SP.POP.TOTL,Sweden,SWE,9923085,10057698,10175214,10285453,..
"Population, total",SP.POP.TOTL,Switzerland,CHE,8373338,8451840,8514329,8574832,..
"Population, total",SP.POP.TOTL,Syrian Arab Republic,SYR,17453933,17068002,16906283,17070135,..
"Population, total",SP.POP.TOTL,Tajikistan,TJK,8663579,8880268,9100837,9321018,..
"Population, total",SP.POP.TOTL,Tanzania,TZA,53050790,54663906,56318348,58005463,..
"Population, total",SP.POP.TOTL,Thailand,THA,68971331,69209858,69428524,69625582,..
"Population, total",SP.POP.TOTL,Timor-Leste,TLS,1219288,1243261,1267972,1293119,..
"Population, total",SP.POP.TOTL,Togo,TGO,7509952,7698475,7889094,8082366,..
"Population, total",SP.POP.TOTL,Tonga,TON,101133,101998,103197,104494,..
"Population, total",SP.POP.TOTL,Trinidad and Tobago,TTO,1377564,1384072,1389858,1394973,..
"Population, total",SP.POP.TOTL,Tunisia,TUN,11303946,11433443,11565204,11694719,..
"Population, total",SP.POP.TOTL,Turkey,TUR,79821724,81101892,82319724,83429615,..
"Population, total",SP.POP.TOTL,Turkmenistan,TKM,5662372,5757669,5850908,5942089,..
"Population, total",SP.POP.TOTL,Turks and Caicos Islands,TCA,36559,37115,37665,38191,..
"Population, total",SP.POP.TOTL,Tuvalu,TUV,11225,11370,11508,11646,..
"Population, total",SP.POP.TOTL,Uganda,UGA,39647506,41162465,42723139,44269594,..
"Population, total",SP.POP.TOTL,Ukraine,UKR,45004674,44831135,44622518,44385155,..
"Population, total",SP.POP.TOTL,United Arab Emirates,ARE,9360980,9487203,9630959,9770529,..
"Population, total",SP.POP.TOTL,United Kingdom,GBR,65611593,66058859,66460344,66834405,..
"Population, total",SP.POP.TOTL,United States,USA,322941311,324985539,326687501,328239523,..
"Population, total",SP.POP.TOTL,Uruguay,URY,3424132,3436646,3449299,3461734,..
"Population, total",SP.POP.TOTL,Uzbekistan,UZB,31847900,32388600,32956100,33580650,..
"Population, total",SP.POP.TOTL,Vanuatu,VUT,278330,285510,292680,299882,..
"Population, total",SP.POP.TOTL,"Venezuela, RB",VEN,29846179,29390409,28870195,28515829,..
"Population, total",SP.POP.TOTL,Vietnam,VNM,93638724,94596642,95540395,96462106,..
"Population, total",SP.POP.TOTL,Virgin Islands (U.S.),VIR,107510,107268,106977,106631,..
"Population, total",SP.POP.TOTL,West Bank and Gaza,PSE,4367088,4454805,4569087,4685306,..
"Population, total",SP.POP.TOTL,"Yemen, Rep.",YEM,27168210,27834821,28498687,29161922,..
"Population, total",SP.POP.TOTL,Zambia,ZMB,16363507,16853688,17351822,17861030,..
"Population, total",SP.POP.TOTL,Zimbabwe,ZWE,14030390,14236745,14439018,14645468,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 10/15/2020,,,,,,,,
